cod_client,cod_product,date_sales,qty_product,sale_value
23472,3616,20191114,320.0,353696
23472,2128,20191114,768.0,31136
23472,2132,20191114,128.0,130816
23472,2140,20191114,320.0,35616
23472,2116,20191114,768.0,56.0
23472,2260,20191114,384.0,79.52
23472,2324,20191114,320.0,33376
23472,2328,20191114,192.0,143.36
23472,5604,20191114,160.0,71.68
23472,8428,20191114,384.0,27776
23472,2308,20191114,384.0,140.0
23472,2148,20191114,480.0,111552
23472,2396,20191114,480.0,28896
23472,9824,20191114,768.0,79.52
23472,2152,20191114,384.0,76608
23472,2348,20191114,192.0,99.68
23472,2316,20191114,192.0,34.72
23472,2136,20191114,256.0,220.64
23472,2164,20191114,256.0,237216
23472,23988,20191114,192.0,75936
23472,23984,20191114,192.0,75936
23472,23992,20191114,192.0,75936
23472,24044,20191114,320.0,76.16
23472,24048,20191114,320.0,76.16
23472,24052,20191114,320.0,76.16
23472,2208,20191114,480.0,54.88
23472,2212,20191114,96.0,249.76
23472,2172,20191114,1920.0,44576
23472,2176,20191114,192.0,234752
23472,8252,20191114,320.0,57792
23472,2220,20191114,384.0,68992
23472,2204,20191114,480.0,80416
23472,4464,20191114,192.0,118496
23472,8224,20191114,384.0,37856
23472,8216,20191114,384.0,37856
23472,8208,20191114,384.0,37856
23472,8372,20191114,96.0,147616
23472,8324,20191114,192.0,78176
23472,8436,20191114,384.0,99.68
23472,24912,20191114,64.0,660.8
23472,3520,20191114,576.0,46144
23472,2412,20191114,3840.0,68768
23472,2268,20191114,3840.0,37408
23472,2120,20191114,3840.0,57.12
23472,2404,20191114,384.0,126.56
128176,2440,20191114,96.0,147616
128176,9772,20191114,96.0,154336
128176,24020,20191114,192.0,156576
128176,9784,20191114,192.0,51296
128176,2140,20191114,320.0,35616
128176,2268,20191114,384.0,48608
128176,2120,20191114,384.0,74144
128176,5600,20191114,96.0,66976
128176,2148,20191114,480.0,111552
128176,2324,20191114,320.0,33376
128176,2128,20191114,384.0,31136
128176,2396,20191114,480.0,28896
128176,2152,20191114,384.0,76608
128176,2232,20191114,384.0,75488
128176,23988,20191114,192.0,75936
128176,23984,20191114,192.0,75936
128176,23992,20191114,192.0,75936
128176,24452,20191114,256.0,75936
128176,24052,20191114,160.0,76.16
128176,24048,20191114,160.0,76.16
128176,24044,20191114,160.0,76.16
128176,8224,20191114,384.0,37856
128176,24368,20191114,160.0,192.64
128176,2208,20191114,480.0,54.88
128176,8328,20191114,96.0,125216
13744,8252,20191114,320.0,57792
13744,2180,20191114,192.0,30.24
13744,2468,20191114,384.0,91616
13744,2120,20191114,384.0,74144
13744,2116,20191114,384.0,56.0
13744,2124,20191114,192.0,35616
13744,2128,20191114,384.0,31136
13744,2132,20191114,128.0,130816
13744,2140,20191114,320.0,35616
13744,1724,20191114,192.0,69216
13744,2152,20191114,576.0,76608
13744,2148,20191114,480.0,111552
13744,2136,20191114,256.0,220.64
13744,2164,20191114,224.0,237216
13744,9824,20191114,384.0,79.52
13744,24916,20191114,384.0,64512
13744,2176,20191114,96.0,234752
13744,2184,20191114,192.0,30.24
13744,2192,20191114,480.0,31136
13744,2208,20191114,480.0,54.88
13744,2224,20191114,192.0,59.36
13744,8276,20191114,192.0,44352
13744,2232,20191114,384.0,75488
13744,2240,20191114,384.0,117.6
13744,2252,20191114,384.0,64512
13744,2260,20191114,384.0,79.52
13744,2268,20191114,384.0,48608
13744,5348,20191114,320.0,35616
13744,8444,20191114,384.0,25.76
13744,2308,20191114,384.0,140.0
13744,2324,20191114,640.0,33376
13744,2328,20191114,192.0,143.36
13744,8448,20191114,384.0,37856
13744,24952,20191114,384.0,46816
13744,24956,20191114,192.0,66976
13744,2364,20191114,192.0,72.8
13744,2380,20191114,384.0,72.8
13744,2396,20191114,480.0,28896
13744,8456,20191114,384.0,34.72
13744,2404,20191114,384.0,126.56
13744,2412,20191114,384.0,89376
13744,3628,20191114,384.0,134176
13744,8292,20191114,240.0,64736
13744,4460,20191114,192.0,118496
13744,8328,20191114,192.0,125216
13744,24032,20191114,384.0,118496
13744,24020,20191114,192.0,156576
13744,23184,20191114,384.0,89376
13744,23920,20191114,384.0,87136
13744,23136,20191114,1600.0,26656
13744,23140,20191114,960.0,48.16
13744,23160,20191114,512.0,111776
13744,3584,20191114,400.0,185696
13744,3592,20191114,400.0,140896
13744,3596,20191114,400.0,185696
13744,11600,20191114,384.0,82656
13744,9756,20191114,480.0,102816
15360,3612,20191114,640.0,447776
15360,3608,20191114,320.0,335776
15360,3604,20191114,640.0,447776
15360,11600,20191114,768.0,82656
24544,4464,20191114,192.0,118496
24544,4456,20191114,192.0,118496
24544,4460,20191114,192.0,118496
24544,2252,20191114,192.0,64512
24544,4608,20191114,192.0,37856
24544,3428,20191114,272.0,37856
24544,2396,20191114,480.0,28896
24544,2128,20191114,384.0,31136
24544,10256,20191114,576.0,82656
24544,14676,20191114,192.0,64736
16272,2464,20191118,384.0,95648
16272,2468,20191118,384.0,91616
16272,2120,20191118,384.0,74144
16272,2116,20191118,384.0,45.92
16272,2128,20191118,768.0,31136
16272,2132,20191118,128.0,130816
16272,2140,20191118,320.0,35616
16272,2148,20191118,480.0,111552
16272,1724,20191118,384.0,69216
16272,2152,20191118,384.0,76608
16272,2160,20191118,384.0,91616
16272,9824,20191118,384.0,79.52
16272,9760,20191118,384.0,43.68
16272,9780,20191118,320.0,44576
16272,2192,20191118,480.0,31136
16272,2196,20191118,128.0,106848
16272,2240,20191118,384.0,117.6
16272,2260,20191118,384.0,79.52
16272,5348,20191118,320.0,35616
16272,5604,20191118,160.0,71.68
16272,8444,20191118,384.0,25.76
16272,2324,20191118,640.0,33376
16272,2328,20191118,96.0,143.36
16272,24952,20191118,384.0,46816
16272,2380,20191118,384.0,72.8
16272,8456,20191118,384.0,34.72
16272,8224,20191118,384.0,37856
16272,8244,20191118,384.0,37856
16272,9756,20191118,480.0,102816
16272,24020,20191118,192.0,156576
16272,24032,20191118,192.0,118496
16272,4464,20191118,384.0,118496
16272,4456,20191118,384.0,118496
16272,4460,20191118,384.0,118496
16272,2172,20191118,480.0,44576
16272,2176,20191118,96.0,234752
16272,2220,20191118,384.0,68992
16272,2228,20191118,384.0,60256
16272,2204,20191118,480.0,80416
16272,8252,20191118,320.0,57792
16272,8388,20191118,384.0,111776
16272,8332,20191118,192.0,78176
16272,23972,20191118,192.0,147616
16272,23968,20191118,192.0,134176
16272,8260,20191118,192.0,122976
16272,8372,20191118,192.0,147616
16272,2108,20191118,384.0,50176
18432,9756,20191118,240.0,102816
18432,2320,20191118,16.0,1195936
18432,24912,20191118,32.0,660.8
18432,2128,20191118,384.0,31136
18432,9824,20191118,192.0,79.52
18432,2172,20191118,96.0,44576
18432,2120,20191118,160.0,74144
18432,2152,20191118,192.0,76608
18432,3520,20191118,192.0,51296
18432,9768,20191118,96.0,105.28
9376,24004,20191118,960.0,42336
9376,2396,20191118,480.0,28896
9376,2140,20191118,160.0,35616
9376,2356,20191118,192.0,107.52
9376,2260,20191118,192.0,79.52
9376,8232,20191118,192.0,49056
9376,8220,20191118,96.0,49056
9376,2172,20191118,480.0,44576
9376,2412,20191118,96.0,89376
9376,24000,20191118,192.0,36064
27536,2140,20191118,96.0,35616
27536,2176,20191118,32.0,234752
27536,2208,20191118,96.0,54.88
27536,2172,20191118,480.0,44576
27536,4464,20191118,96.0,118496
27536,4456,20191118,96.0,118496
27536,4460,20191118,96.0,118496
27536,24004,20191118,192.0,42336
32576,2128,20191118,384.0,31136
32576,2140,20191118,320.0,56.0
32576,9824,20191118,384.0,79.52
32576,2364,20191118,192.0,72.8
32576,2380,20191118,384.0,72.8
32576,23984,20191118,192.0,75936
32576,23988,20191118,192.0,75936
32576,9756,20191118,240.0,102816
32576,8348,20191118,192.0,78176
127664,9756,20191118,240.0,102816
127664,24020,20191118,192.0,156576
127664,8388,20191118,192.0,111776
127664,6508,20191118,400.0,55776
36144,8224,20191118,192.0,37856
36144,3520,20191118,576.0,51296
36144,9756,20191118,240.0,102816
36144,2128,20191118,384.0,31136
36144,25040,20191118,512.0,47.04
36144,25044,20191118,96.0,141.12
36144,23176,20191118,256.0,84.0
11792,8424,20191118,192.0,33376
11792,2464,20191118,192.0,95648
11792,8428,20191118,192.0,27776
11792,2116,20191118,384.0,56.0
11792,2140,20191118,192.0,35616
11792,2148,20191118,192.0,111552
11792,2160,20191118,192.0,91616
11792,2136,20191118,96.0,220.64
11792,2164,20191118,96.0,237216
11792,9824,20191118,192.0,79.52
11792,9760,20191118,192.0,43.68
11792,24916,20191118,192.0,64512
11792,2192,20191118,192.0,31136
11792,2240,20191118,192.0,117.6
11792,2260,20191118,192.0,79.52
11792,2268,20191118,192.0,48608
11792,2420,20191118,192.0,78176
11792,8436,20191118,192.0,99.68
11792,24940,20191118,192.0,60256
11792,24920,20191118,192.0,33376
11792,8444,20191118,192.0,25.76
11792,2324,20191118,320.0,33376
11792,24952,20191118,192.0,46816
11792,8456,20191118,192.0,34.72
11792,2444,20191118,192.0,64736
11792,2400,20191118,192.0,89376
11792,2408,20191118,192.0,52.64
11792,25008,20191118,192.0,93856
11792,2232,20191118,384.0,75488
11792,8260,20191118,192.0,122976
11792,8384,20191118,96.0,111776
11792,3612,20191118,160.0,447776
11792,3608,20191118,160.0,335776
11792,3600,20191118,160.0,335776
11792,3604,20191118,160.0,447776
11792,2128,20191118,384.0,31136
11792,8292,20191118,240.0,64736
11792,4456,20191118,192.0,118496
14320,8292,20191118,480.0,64736
14320,1724,20191118,192.0,69216
14320,2152,20191118,192.0,76608
14320,10252,20191118,192.0,149856
14320,3652,20191118,96.0,93856
14320,8348,20191118,96.0,78176
14320,3520,20191118,160.0,51296
6816,2348,20191118,192.0,99.68
6816,4544,20191118,384.0,28.0
6816,2128,20191118,160.0,31136
6816,10256,20191118,288.0,82656
6800,8292,20191118,240.0,64736
6800,2140,20191118,160.0,35616
6800,2332,20191118,192.0,99.68
6800,2364,20191118,192.0,72.8
6800,2348,20191118,192.0,99.68
6800,2288,20191118,16.0,2648.8
6800,2232,20191118,192.0,75488
6800,9824,20191118,96.0,79.52
6800,8244,20191118,96.0,37856
6800,2468,20191118,96.0,91616
6800,2120,20191118,96.0,74144
6800,2324,20191118,192.0,33376
6800,4464,20191118,192.0,118496
6800,4460,20191118,192.0,118496
6800,17668,20191118,512.0,44576
125376,24364,20191118,320.0,165536
125376,17668,20191118,512.0,48.16
125376,9756,20191118,480.0,92512
125376,4544,20191118,384.0,28.0
125376,8424,20191118,192.0,33376
125376,9824,20191118,96.0,79.52
125376,2324,20191118,192.0,33376
125376,2140,20191118,192.0,35616
125376,2260,20191118,128.0,79.52
125376,2380,20191118,192.0,72.8
125376,10256,20191118,288.0,82656
125376,2396,20191118,480.0,28896
125376,2108,20191118,384.0,50176
125376,2192,20191118,192.0,31136
125376,2172,20191118,240.0,44576
125376,2208,20191118,96.0,54.88
125376,2268,20191118,384.0,48608
125376,2120,20191118,384.0,74144
125376,2404,20191118,96.0,126.56
125376,2412,20191118,192.0,89376
125376,3604,20191118,160.0,447776
125376,23920,20191118,192.0,87136
125376,24004,20191118,960.0,42336
134560,2352,20191118,16.0,1823.36
134560,2304,20191118,16.0,2648.8
134560,2320,20191118,16.0,1195936
134560,2268,20191118,160.0,48608
134560,2236,20191118,16.0,2205.28
134560,8352,20191118,96.0,125216
134560,8328,20191118,32.0,125216
134560,8336,20191118,96.0,125216
134560,9820,20191118,32.0,400.96
130432,4552,20191118,240.0,196896
130432,3520,20191118,576.0,51296
130432,5520,20191118,192.0,37856
130432,6644,20191118,384.0,37856
130432,5448,20191118,192.0,40096
130256,3448,20191118,192.0,134176
73312,2192,20191118,192.0,31136
73312,17668,20191118,512.0,48.16
73312,5316,20191118,384.0,66976
73312,8348,20191118,96.0,78176
73312,4464,20191118,96.0,118496
73312,4456,20191118,96.0,118496
73312,4460,20191118,96.0,118496
123504,8260,20191118,192.0,122976
123504,2116,20191118,384.0,45.92
123504,2128,20191118,384.0,31136
123504,4460,20191118,192.0,118496
123504,2152,20191118,192.0,76608
123504,24916,20191118,192.0,64512
123504,2192,20191118,480.0,31136
123504,2232,20191118,192.0,75488
123504,2260,20191118,192.0,79.52
123504,2324,20191118,640.0,40096
70672,8340,20191118,96.0,78176
70672,8348,20191118,96.0,78176
70672,4464,20191118,64.0,118496
70672,4456,20191118,64.0,118496
70672,4460,20191118,64.0,118496
70672,23976,20191118,48.0,147616
70672,23968,20191118,64.0,134176
70672,3416,20191118,96.0,131936
70672,2468,20191118,96.0,91616
27616,2288,20191118,16.0,2648.8
27616,4460,20191118,48.0,118496
27616,8388,20191118,64.0,111776
27616,9824,20191118,48.0,79.52
27616,9768,20191118,32.0,105.28
27920,14476,20191118,96.0,111776
27920,14480,20191118,96.0,111776
27920,14524,20191118,96.0,89376
27920,14520,20191118,96.0,44576
27920,18160,20191118,96.0,154336
27920,18156,20191118,96.0,154336
27920,14532,20191118,96.0,87136
27920,14572,20191118,320.0,17696
27920,9784,20191118,192.0,51296
45232,10256,20191118,288.0,82656
45232,2176,20191118,96.0,234752
45232,8224,20191118,96.0,37856
45232,23952,20191118,96.0,134176
45232,10356,20191118,96.0,134176
45232,24380,20191118,96.0,201376
45232,24384,20191118,96.0,185696
45232,24360,20191118,96.0,210336
45216,24360,20191118,96.0,210336
45216,23312,20191118,96.0,44576
45216,8252,20191118,320.0,57792
45216,14672,20191118,32.0,149856
45216,9756,20191118,1200.0,89376
107616,8224,20191118,96.0,37856
107616,8332,20191118,96.0,78176
107616,8324,20191118,96.0,78176
107616,3640,20191118,160.0,84.0
107616,9784,20191118,192.0,51296
107616,2376,20191118,192.0,57.12
107616,6644,20191118,96.0,42336
107616,5520,20191118,96.0,42336
107616,5448,20191118,96.0,42336
107616,6524,20191118,96.0,64736
107616,23980,20191118,96.0,75936
107616,23992,20191118,96.0,75936
107616,23576,20191118,320.0,80416
18048,9756,20191118,720.0,91616
18048,6644,20191118,192.0,43.68
18048,5528,20191118,192.0,43.68
18048,4544,20191118,384.0,28.0
53328,3624,20191118,1920.0,51296
53328,3652,20191118,3840.0,93856
53328,3628,20191118,2304.0,122976
53328,5324,20191118,1152.0,96096
53328,3656,20191118,800.0,58016
53328,3620,20191118,960.0,175168
53328,4876,20191118,192.0,161056
53328,5312,20191118,384.0,95648
53328,5328,20191118,1152.0,89376
53328,5308,20191118,384.0,96096
53328,3640,20191118,3840.0,84.0
53328,3660,20191118,1920.0,100576
53328,3636,20191118,1920.0,100576
53328,3632,20191118,3840.0,100576
53328,23748,20191118,2304.0,44576
53328,23064,20191118,960.0,147616
53328,3644,20191118,1600.0,49056
53328,5316,20191118,1152.0,84.0
11392,25208,20191119,512.0,165536
127568,9756,20191119,240.0,102816
127568,2132,20191119,128.0,130816
127568,2408,20191119,96.0,58016
127568,2116,20191119,384.0,49056
127568,5604,20191119,160.0,73696
127568,2120,20191119,384.0,75936
127568,2400,20191119,96.0,92.96
127568,8244,20191119,192.0,37856
127568,8224,20191119,96.0,37856
127568,8216,20191119,96.0,37856
127568,4544,20191119,384.0,28.0
127568,3520,20191119,576.0,51296
14944,3028,20191119,96.0,81088
14944,4460,20191119,96.0,118496
14944,4464,20191119,48.0,118496
14944,4456,20191119,48.0,118496
14944,2140,20191119,192.0,35616
14944,2128,20191119,384.0,31136
14944,2132,20191119,128.0,130816
14944,2324,20191119,320.0,40096
14944,2420,20191119,384.0,78176
14944,2152,20191119,192.0,76608
11344,8260,20191119,192.0,122976
11344,4464,20191119,384.0,118496
11344,4460,20191119,192.0,118496
11344,24348,20191119,192.0,100576
11344,2192,20191119,480.0,31136
11344,8440,20191119,192.0,25.76
11344,2324,20191119,960.0,40096
11344,2328,20191119,192.0,143.36
11344,24948,20191119,192.0,40.32
11344,8452,20191119,384.0,37856
11344,2380,20191119,384.0,72.8
11344,8456,20191119,96.0,34.72
89408,8292,20191119,240.0,64736
89408,2128,20191119,96.0,31136
89408,2192,20191119,96.0,31136
89408,3020,20191119,48.0,66.08
89408,9776,20191119,48.0,92.96
89408,2116,20191119,96.0,49056
89408,2224,20191119,192.0,59.36
89408,24040,20191119,96.0,154336
89408,8260,20191119,48.0,134176
89408,5528,20191119,96.0,37856
89408,4544,20191119,96.0,28.0
89408,6644,20191119,96.0,37856
89408,17668,20191119,192.0,48.16
6032,2324,20191119,640.0,40096
6032,2328,20191119,192.0,143.36
6032,2128,20191119,768.0,31136
6032,2240,20191119,384.0,117.6
6032,2396,20191119,960.0,28896
6032,3520,20191119,576.0,51296
38064,8368,20191119,16.0,366.24
109632,10252,20191119,32.0,149856
109632,4464,20191119,32.0,118496
109632,4456,20191119,16.0,118496
109632,16256,20191119,16.0,100.8
58736,2128,20191120,384.0,31136
58736,2348,20191120,192.0,99.68
58736,1724,20191120,192.0,69216
58736,2152,20191120,192.0,76608
58736,2300,20191120,192.0,107.52
58736,2172,20191120,96.0,44576
58736,3652,20191120,96.0,93856
58736,9768,20191120,96.0,107296
58736,5348,20191120,96.0,35616
58736,8428,20191120,48.0,28896
58736,9764,20191120,48.0,154336
58736,23064,20191120,96.0,172256
10160,3628,20191120,96.0,134176
10160,3660,20191120,96.0,96096
121712,9784,20191120,96.0,51296
121712,2324,20191120,192.0,40096
121712,2148,20191120,192.0,111552
121712,8424,20191120,96.0,33376
121712,2420,20191120,96.0,78176
121712,2160,20191120,96.0,91616
121712,2172,20191120,96.0,44576
121712,2120,20191120,96.0,75936
121712,2260,20191120,96.0,82656
121712,8296,20191120,16.0,453.6
121712,23976,20191120,48.0,147616
121712,3604,20191120,16.0,447776
121712,3520,20191120,96.0,51296
121712,3628,20191120,96.0,134176
121712,3624,20191120,384.0,51296
5856,9756,20191120,240.0,102816
5856,24020,20191120,192.0,156576
5856,23976,20191120,64.0,147616
5856,10252,20191120,384.0,149856
5856,10256,20191120,576.0,82656
5856,5348,20191120,96.0,35616
5856,2324,20191120,320.0,40096
5856,2328,20191120,96.0,143.36
5856,2172,20191120,480.0,44576
5856,8372,20191120,96.0,147616
5856,8224,20191120,384.0,37856
5856,3520,20191120,192.0,51296
5856,4464,20191120,192.0,118496
5856,4456,20191120,192.0,118496
43392,2148,20191120,96.0,111552
43392,2268,20191120,96.0,48608
43392,9824,20191120,192.0,79.52
43392,2412,20191120,96.0,89376
43392,2120,20191120,96.0,75936
43392,3584,20191120,96.0,185696
43392,3588,20191120,96.0,140896
43392,3592,20191120,96.0,140896
43392,3596,20191120,96.0,185696
43392,24040,20191120,96.0,154336
43392,2128,20191120,192.0,31136
43392,2136,20191120,48.0,237216
43392,2172,20191120,192.0,44576
122848,8348,20191120,96.0,78176
122848,8324,20191120,96.0,78176
122848,2232,20191120,192.0,75488
122848,2348,20191120,192.0,99.68
122848,2128,20191120,384.0,31136
122848,2132,20191120,128.0,130816
122848,2148,20191120,192.0,111552
122848,2116,20191120,96.0,45.92
122848,2324,20191120,320.0,40096
122848,2316,20191120,192.0,34.72
122848,24916,20191120,96.0,64512
122848,6644,20191120,384.0,37856
122848,17668,20191120,512.0,48.16
122848,6912,20191120,96.0,92.96
122848,24344,20191120,96.0,111776
122848,24348,20191120,96.0,100576
122848,24340,20191120,96.0,104.16
134416,9824,20191120,192.0,79.52
134416,2160,20191120,96.0,91616
134416,2324,20191120,192.0,40096
134416,2268,20191120,96.0,51296
134416,2140,20191120,96.0,35616
30416,2412,20191120,384.0,68768
30416,2120,20191120,768.0,57.12
30416,2268,20191120,768.0,37408
11168,8332,20191120,64.0,80416
11168,2324,20191120,240.0,35616
11168,8444,20191120,48.0,28.0
11168,2240,20191120,96.0,119.84
11168,2464,20191120,64.0,97888
11168,9760,20191120,64.0,45.92
11168,2468,20191120,64.0,93856
11168,24952,20191120,160.0,49056
11168,2192,20191120,96.0,33376
29936,9760,20191120,96.0,43.68
29936,8456,20191120,96.0,34.72
29936,2396,20191120,48.0,28896
29936,2128,20191120,96.0,31136
29936,2192,20191120,96.0,31136
29936,9780,20191120,96.0,44576
29936,24916,20191120,48.0,64512
29936,2464,20191120,96.0,95648
29936,2324,20191120,320.0,40096
29936,8432,20191120,48.0,30912
29936,5348,20191120,96.0,35616
29936,2248,20191120,192.0,39648
29936,2380,20191120,192.0,72.8
29936,8440,20191120,48.0,28896
29936,2160,20191120,96.0,91616
29936,2172,20191120,192.0,44576
29936,2228,20191120,48.0,60256
29936,2220,20191120,48.0,68992
29936,2204,20191120,48.0,80416
29936,2420,20191120,48.0,78176
29936,2120,20191120,384.0,57.12
29936,2412,20191120,384.0,68768
29936,2268,20191120,384.0,37408
29936,2136,20191120,48.0,220.64
29936,8348,20191120,80.0,78176
29936,8384,20191120,48.0,111776
29936,9756,20191120,240.0,102816
29936,24000,20191120,192.0,37856
29936,24344,20191120,48.0,111776
24304,3520,20191120,192.0,51296
24304,8348,20191120,96.0,80416
24304,5316,20191120,192.0,69216
24304,8388,20191120,768.0,114016
24304,24920,20191120,128.0,35616
24304,8428,20191120,48.0,30016
24304,8456,20191120,96.0,36.96
24304,2468,20191120,160.0,93856
24304,8432,20191120,160.0,33152
24304,5348,20191120,96.0,37856
24304,2444,20191120,96.0,66976
24304,8440,20191120,96.0,28.0
24304,2128,20191120,192.0,33376
68272,3588,20191120,80.0,140896
68272,3592,20191120,80.0,140896
68272,24004,20191120,192.0,42336
68272,14588,20191120,288.0,30.24
68272,8348,20191120,48.0,78176
6480,9756,20191120,12000.0,88.48
55168,2128,20191120,384.0,31136
55168,24364,20191120,80.0,165536
55168,16760,20191120,160.0,201376
55168,8388,20191120,768.0,111776
55168,6520,20191120,400.0,64736
55168,6012,20191120,96.0,75.04
55168,5528,20191120,96.0,40096
55168,10180,20191120,64.0,223776
55168,11608,20191120,16.0,118.72
55168,9956,20191120,16.0,118.72
55168,9952,20191120,32.0,118.72
55168,9948,20191120,16.0,118.72
55168,9756,20191120,2400.0,89376
17040,3640,20191120,768.0,84.0
17040,3632,20191120,768.0,100576
16768,9952,20191120,16.0,118.72
16768,25080,20191120,16.0,182.56
16768,25076,20191120,16.0,182.56
16768,24864,20191120,16.0,118496
16768,24872,20191120,16.0,118496
16768,23312,20191120,160.0,49.28
16768,3520,20191120,192.0,51296
16768,2196,20191120,128.0,106848
48000,9824,20191120,240.0,79.52
48000,2468,20191120,96.0,91616
48000,24940,20191120,96.0,60256
48000,6524,20191120,96.0,62496
48000,6012,20191120,96.0,75.04
48000,5528,20191120,192.0,42336
48000,23280,20191120,96.0,61.6
48000,7408,20191120,96.0,71456
48000,3504,20191120,192.0,71456
48000,23308,20191120,192.0,42336
48000,17524,20191120,192.0,72.8
56160,3604,20191120,160.0,447776
56160,3600,20191120,160.0,335776
56160,3612,20191120,160.0,447776
56160,2152,20191120,192.0,81.76
56160,2140,20191120,320.0,40096
56160,2116,20191120,384.0,52.64
56160,8456,20191120,384.0,34.72
56160,5348,20191120,320.0,35616
56160,2252,20191120,192.0,64512
56160,24916,20191120,384.0,64512
56160,2324,20191120,320.0,42336
56160,2284,20191120,192.0,79.52
56160,2128,20191120,384.0,31136
56160,2192,20191120,480.0,31136
56160,2100,20191120,192.0,50176
60240,2196,20191120,128.0,106848
60240,8424,20191120,96.0,33376
60240,4456,20191120,192.0,118496
60240,4460,20191120,192.0,118496
60240,4464,20191120,192.0,118496
60240,9756,20191120,480.0,102816
60240,24160,20191120,48.0,131936
60240,10624,20191120,48.0,131936
60240,23952,20191120,48.0,131936
60240,23956,20191120,48.0,131936
30912,8388,20191120,96.0,111776
30912,8328,20191120,96.0,125216
30912,9756,20191120,2400.0,89376
30912,24360,20191120,96.0,210336
56448,11568,20191120,64.0,93856
56448,4544,20191120,384.0,28.0
56448,3604,20191120,160.0,447776
56448,3600,20191120,160.0,335776
56448,3612,20191120,160.0,447776
21376,8348,20191120,192.0,78176
21376,3520,20191120,240.0,51296
21376,2240,20191120,160.0,117.6
21376,2148,20191120,160.0,111552
21376,2160,20191120,160.0,91616
21376,2128,20191120,384.0,31136
126032,2172,20191120,192.0,44576
126032,2208,20191120,96.0,54.88
126032,2192,20191120,96.0,31136
126032,9824,20191120,96.0,79.52
126032,8324,20191120,96.0,78176
126032,8332,20191120,96.0,78176
126032,8340,20191120,96.0,78176
126032,8348,20191120,96.0,78176
126032,2108,20191120,96.0,50176
126032,2260,20191120,96.0,79.52
126032,2412,20191120,96.0,89376
126032,2396,20191120,96.0,31136
126032,2452,20191120,48.0,59.36
83616,4464,20191120,96.0,118496
83616,4456,20191120,96.0,118496
83616,4460,20191120,96.0,118496
83616,2324,20191120,320.0,42336
83616,2172,20191120,160.0,44576
83616,8388,20191120,64.0,111776
83616,24000,20191120,192.0,42336
83616,2128,20191120,192.0,31136
83616,8208,20191120,48.0,37856
83616,8216,20191120,48.0,37856
83616,8224,20191120,48.0,37856
83616,8244,20191120,48.0,37856
83616,2192,20191120,480.0,31136
117248,4464,20191120,64.0,118496
117248,4456,20191120,64.0,118496
117248,4460,20191120,64.0,118496
117248,2192,20191120,192.0,31136
117248,23576,20191120,160.0,80416
117248,10256,20191120,96.0,82656
117248,2140,20191120,160.0,40096
117248,8388,20191120,48.0,111776
117248,9756,20191120,96.0,102816
117248,3520,20191120,96.0,51296
117248,4396,20191120,48.0,80416
117248,6472,20191120,48.0,102816
7824,24900,20191120,64.0,104.16
7824,24904,20191120,64.0,93856
7824,24896,20191120,64.0,87136
7824,24892,20191120,64.0,100576
7824,2192,20191120,480.0,31136
7824,2196,20191120,128.0,106848
7824,1724,20191120,192.0,75936
7824,2152,20191120,192.0,76608
7824,2232,20191120,192.0,75488
7824,2108,20191120,384.0,50176
7824,2128,20191120,384.0,31136
7824,2216,20191120,192.0,57792
7824,2204,20191120,240.0,80416
7824,2172,20191120,480.0,44576
7824,2324,20191120,320.0,42336
7824,10256,20191120,288.0,82656
7824,4464,20191120,96.0,118496
7824,4456,20191120,96.0,118496
7824,4460,20191120,96.0,118496
7824,8372,20191120,96.0,147616
7824,8260,20191120,96.0,122976
7824,23968,20191120,48.0,134176
7824,3520,20191120,192.0,51296
7824,6012,20191120,48.0,75.04
7824,11564,20191120,96.0,105056
7824,4544,20191120,384.0,28.0
7824,6644,20191120,96.0,42336
7824,11144,20191120,96.0,96096
7824,9756,20191120,240.0,102816
320,2288,20191121,16.0,2576.0
16272,15100,20191122,16.0,109.76
16272,15120,20191122,384.0,109.76
16272,15124,20191122,80.0,109.76
16272,15132,20191122,208.0,109.76
16272,15128,20191122,208.0,109.76
16272,15076,20191122,448.0,109.76
16272,15080,20191122,160.0,109.76
16272,15140,20191122,432.0,109.76
16272,15136,20191122,464.0,109.76
16272,15144,20191122,480.0,109.76
16272,15148,20191122,448.0,109.76
16272,15096,20191122,352.0,109.76
16272,15072,20191122,176.0,109.76
16272,12240,20191122,160.0,109.76
16272,15380,20191122,560.0,109.76
16272,15376,20191122,480.0,109.76
16272,15404,20191122,480.0,109.76
16272,15400,20191122,304.0,109.76
16272,15356,20191122,464.0,109.76
16272,15352,20191122,512.0,109.76
16272,15384,20191122,48.0,109.76
16272,15408,20191122,48.0,109.76
16272,21920,20191122,208.0,109.76
16272,12368,20191122,176.0,109.76
16272,12364,20191122,304.0,109.76
16272,12352,20191122,352.0,109.76
16272,12336,20191122,240.0,109.76
16272,12920,20191122,112.0,109.76
16272,13012,20191122,288.0,109.76
16272,13004,20191122,400.0,109.76
16272,13008,20191122,160.0,109.76
16272,13000,20191122,192.0,109.76
16272,12632,20191122,16.0,109.76
16272,12636,20191122,32.0,109.76
16272,12340,20191122,32.0,109.76
16272,11804,20191122,32.0,109.76
16272,12860,20191122,416.0,109.76
16272,12072,20191122,256.0,109.76
16272,11672,20191122,352.0,109.76
16272,13016,20191122,336.0,109.76
16272,12864,20191122,112.0,109.76
16272,13020,20191122,32.0,109.76
